GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description,Direction,Significant
27352,0.837,0.731,0.0549,-0.344357,-0.0188939,2464.15,SGSM3,small G protein signaling modulator 3,NS,False
4863,0.837,0.731,0.0667,0.344182,0.0229544,1222.11,NPAT,"nuclear protein, coactivator of histone transcription",NS,False
4659,0.837,0.731,0.0395,-0.34393,-0.013574,3155.49,PPP1R12A,protein phosphatase 1 regulatory subunit 12A,NS,False
26085,0.837,0.731,0.2731,-0.343927,-0.0939192,31.17,KLK13,kallikrein related peptidase 13,NS,False
5495,0.837,0.731,0.1116,0.343865,0.0383593,1265.39,PPM1B,"protein phosphatase, Mg2+/Mn2+ dependent 1B",NS,False
107985523,0.838,0.731,0.2346,0.34355,0.0806032,27.75,LOC107985523,,NS,False
7637,0.838,0.731,0.1066,0.34326,0.0365759,659.39,ZNF84,zinc finger protein 84,NS,False
3112,0.838,0.731,0.3053,-0.343162,-0.1047504,48.78,HLA-DOB,"major histocompatibility complex, class II, DO beta",NS,False
7257,0.838,0.732,0.0624,0.342982,0.0213958,1428.98,TSNAX,translin associated factor X,NS,False
94162,0.838,0.732,0.2491,0.342718,0.0853734,23.67,SNORD38A,"small nucleolar RNA, C/D box 38A",NS,False
60682,0.838,0.732,0.172,0.34282,0.0589771,126.31,SMAP1,small ArfGAP 1,NS,False
27010,0.838,0.732,0.1662,-0.342747,-0.0569802,146.59,TPK1,thiamin pyrophosphokinase 1,NS,False
105378691,0.838,0.732,0.4181,0.342241,0.1430996,9.15,LOC105378691,uncharacterized LOC105378691,NS,False
5534,0.838,0.732,0.0398,-0.342136,-0.0136122,2125.3,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",NS,False
105374249,0.838,0.732,0.2487,-0.342213,-0.085101,30.71,EIF2B5-DT,EIF2B5 divergent transcript,NS,False
105376269,0.838,0.732,0.408,-0.342429,-0.1397184,9.4,LOC105376269,,NS,False
107984906,0.838,0.732,0.5295,0.342454,0.1813238,11.85,LOC107984906,uncharacterized LOC107984906,NS,False
340591,0.838,0.732,0.1489,-0.34227,-0.0509699,224.03,CA5BP1,carbonic anhydrase 5B pseudogene 1,NS,False
340526,0.838,0.732,0.0735,0.34218,0.0251366,320.66,RTL5,retrotransposon Gag like 5,NS,False
100126351,0.838,0.732,0.0936,-0.342072,-0.0320088,193.49,MIR939,microRNA 939,NS,False
105378687,0.838,0.732,0.3369,0.342,0.115204,73.43,CDC20-DT,CDC20 divergent transcript,NS,False
55316,0.838,0.732,0.0931,-0.341907,-0.0318463,3029.81,RSAD1,radical S-adenosyl methionine domain containing 1,NS,False
5784,0.838,0.733,0.0745,0.341723,0.0254701,2158.78,PTPN14,protein tyrosine phosphatase non-receptor type 14,NS,False
105371770,0.838,0.733,0.2931,-0.341586,-0.1001078,15.5,LOC105371770,uncharacterized LOC105371770,NS,False
4534,0.838,0.733,0.0751,-0.341514,-0.0256636,417.72,MTM1,myotubularin 1,NS,False
105374291,0.838,0.733,0.2455,-0.341289,-0.083782,25.07,LOC105374291,uncharacterized LOC105374291,NS,False
105370707,0.838,0.733,0.2712,0.341305,0.0925705,18.47,LOC105370707,,NS,False
105378685,0.838,0.733,0.2423,-0.341037,-0.0826343,27.95,LOC105378685,uncharacterized LOC105378685,NS,False
107986178,0.838,0.733,0.2139,0.34106,0.0729476,111.16,LOC107986178,uncharacterized LOC107986178,NS,False
692210,0.838,0.733,0.3114,-0.341178,-0.1062471,14.75,SNORD93,"small nucleolar RNA, C/D box 93",NS,False
64223,0.838,0.733,0.0641,0.341139,0.0218659,1440.25,MLST8,"MTOR associated protein, LST8 homolog",NS,False
3476,0.839,0.733,0.0983,-0.340778,-0.0334826,1958.99,IGBP1,immunoglobulin binding protein 1,NS,False
132158,0.839,0.733,0.1358,0.340709,0.0462658,169.25,GLYCTK,glycerate kinase,NS,False
105371932,0.839,0.733,0.1617,0.340491,0.0550474,53.02,LOC105371932,uncharacterized LOC105371932,NS,False
100616393,0.839,0.734,0.2332,-0.34027,-0.0793383,30.02,MIR4657,microRNA 4657,NS,False
79621,0.839,0.734,0.0821,0.340198,0.027928,725.62,RNASEH2B,ribonuclease H2 subunit B,NS,False
23760,0.839,0.734,0.052,0.339965,0.0176821,3232.9,PITPNB,phosphatidylinositol transfer protein beta,NS,False
9435,0.839,0.734,0.0982,0.339896,0.0333795,195.62,CHST2,carbohydrate sulfotransferase 2,NS,False
105375798,0.839,0.734,0.2137,-0.339716,-0.0725976,36.86,LOC105375798,uncharacterized LOC105375798,NS,False
5694,0.839,0.734,0.0552,0.339627,0.018761,3383.45,PSMB6,proteasome 20S subunit beta 6,NS,False
84707,0.839,0.734,0.121,-0.339469,-0.0410719,797.95,BEX2,brain expressed X-linked 2,NS,False
105375549,0.839,0.734,0.3423,-0.339236,-0.1161084,11.08,LOC105375549,uncharacterized LOC105375549,NS,False
729603,0.84,0.735,0.1591,-0.339071,-0.0539557,66.09,CHP1P2,CHP1 pseudogene 2,NS,False
105371756,0.84,0.735,0.1566,0.339064,0.05309,58.42,LOC105371756,uncharacterized LOC105371756,NS,False
101928378,0.84,0.735,0.0559,0.338964,0.0189323,1382.86,PTOV1-AS2,PTOV1 antisense RNA 2,NS,False
6453,0.84,0.735,0.0483,0.338774,0.0163551,1751.06,ITSN1,intersectin 1,NS,False
115727,0.84,0.735,0.3875,-0.338632,-0.1312161,26.59,RASGRP4,RAS guanyl releasing protein 4,NS,False
9101,0.84,0.735,0.0439,0.338502,0.0148651,3055.0,USP8,ubiquitin specific peptidase 8,NS,False
79869,0.84,0.735,0.0609,-0.338252,-0.0205899,4012.92,CPSF7,cleavage and polyadenylation specific factor 7,NS,False
9110,0.84,0.735,0.1009,-0.338224,-0.0341407,3781.45,MTMR4,myotubularin related protein 4,NS,False
26820,0.84,0.736,0.3044,0.337806,0.1028132,18.04,SNORD24,"small nucleolar RNA, C/D box 24",NS,False
2314,0.84,0.736,0.0522,-0.337723,-0.017621,6249.29,FLII,FLII actin remodeling protein,NS,False
389432,0.84,0.736,0.3284,0.337387,0.1107998,1131.54,SAMD5,sterile alpha motif domain containing 5,NS,False
102724668,0.84,0.736,0.1412,-0.337412,-0.0476486,127.53,DPY19L1P2,DPY19L1 pseudogene 2,NS,False
256646,0.84,0.736,0.1931,-0.337498,-0.0651626,37.92,NUTM1,NUT midline carcinoma family member 1,NS,False
23563,0.84,0.736,0.3217,-0.337495,-0.108584,23.32,CHST5,carbohydrate sulfotransferase 5,NS,False
2108,0.84,0.736,0.0517,0.337276,0.0174464,3377.03,ETFA,electron transfer flavoprotein subunit alpha,NS,False
6507,0.84,0.736,0.4769,0.337139,0.1607921,317.61,SLC1A3,solute carrier family 1 member 3,NS,False
102724780,0.841,0.736,0.5753,-0.337037,-0.1939109,9.12,LOC102724780,uncharacterized LOC102724780,NS,False
26765,0.841,0.736,0.3245,0.336843,0.1092981,12.0,SNORD12C,"small nucleolar RNA, C/D box 12C",NS,False
64374,0.841,0.736,0.0805,0.336604,0.0270901,973.31,SIL1,SIL1 nucleotide exchange factor,NS,False
55617,0.841,0.736,0.1177,-0.336643,-0.0396119,537.2,TASP1,taspase 1,NS,False
107987228,0.841,0.737,0.1936,-0.336481,-0.0651465,53.86,LOC107987228,uncharacterized LOC107987228,NS,False
23119,0.841,0.737,0.1026,0.336227,0.0345088,723.37,HIC2,HIC ZBTB transcriptional repressor 2,NS,False
114784,0.841,0.737,0.2783,-0.335836,-0.0934542,23.66,CSMD2,CUB and Sushi multiple domains 2,NS,False
105378683,0.841,0.737,0.2651,0.335908,0.0890353,21.56,TMEM269-DT,TMEM269 divergent transcript,NS,False
27291,0.841,0.737,0.0715,0.335777,0.0240072,772.55,R3HCC1L,R3H domain and coiled-coil containing 1 like,NS,False
85388,0.841,0.737,0.2009,-0.336071,-0.0675331,41.88,SNORD14B,"small nucleolar RNA, C/D box 14B",NS,False
10748,0.841,0.737,0.1225,-0.336005,-0.0411648,210.19,KLRA1P,"killer cell lectin like receptor A1, pseudogene",NS,False
91450,0.841,0.737,0.4152,-0.335886,-0.1394625,11.9,LOC91450,uncharacterized LOC91450,NS,False
389170,0.841,0.738,0.1633,0.335128,0.0547351,82.89,LEKR1,"leucine, glutamate and lysine rich 1",NS,False
257358,0.841,0.738,0.3959,0.335158,0.1326842,10.38,LINC01366,long intergenic non-protein coding RNA 1366,NS,False
10974,0.841,0.738,0.1655,0.335142,0.0554497,1757.91,ADIRF,adipogenesis regulatory factor,NS,False
105371481,0.841,0.738,0.1257,0.335098,0.0421184,113.77,LOC105371481,uncharacterized LOC105371481,NS,False
284434,0.841,0.738,0.3606,0.335104,0.1208381,30.4,NWD1,NACHT and WD repeat domain containing 1,NS,False
693196,0.841,0.738,0.0748,-0.335012,-0.0250592,291.08,MIR611,microRNA 611,NS,False
60487,0.841,0.738,0.1147,0.334899,0.038406,1374.07,TRMT11,tRNA methyltransferase 11 homolog,NS,False
677826,0.841,0.738,0.3671,0.334786,0.1229088,17.88,SNORA3B,"small nucleolar RNA, H/ACA box 3B",NS,False
23650,0.841,0.738,0.2167,-0.334733,-0.0725252,34.35,TRIM29,tripartite motif containing 29,NS,False
10297,0.841,0.738,0.0951,0.33468,0.0318155,397.41,APC2,APC regulator of WNT signaling pathway 2,NS,False
101928824,0.841,0.738,0.2282,0.334839,0.0764124,25.84,LOC101928824,uncharacterized LOC101928824,NS,False
347734,0.841,0.738,0.0598,-0.3346,-0.0200168,2278.65,SLC35B2,solute carrier family 35 member B2,NS,False
256471,0.842,0.738,0.0719,-0.334463,-0.0240493,752.98,MFSD8,major facilitator superfamily domain containing 8,NS,False
128077,0.842,0.738,0.1432,-0.334127,-0.0478538,993.44,LIX1L,limb and CNS expressed 1 like,NS,False
9187,0.842,0.738,0.0899,0.334183,0.0300425,753.71,SLC24A1,solute carrier family 24 member 1,NS,False
105371453,0.842,0.738,0.1283,-0.334052,-0.0428522,5370.65,BCAN-AS1,BCAN antisense RNA 1,NS,False
284417,0.842,0.738,0.2233,0.334002,0.074578,40.14,TMEM150B,transmembrane protein 150B,NS,False
101928058,0.842,0.739,0.3241,0.333547,0.1081077,13.35,KBTBD11-AS1,KBTBD11 antisense RNA 1,NS,False
112267939,0.842,0.739,0.438,-0.333438,-0.1460583,9.75,LOC112267939,,NS,False
101927166,0.842,0.739,0.5598,-0.333336,-0.1866096,10.58,LOC101927166,uncharacterized LOC101927166,NS,False
54737,0.842,0.739,0.061,-0.333194,-0.0203217,1981.43,MPHOSPH8,M-phase phosphoprotein 8,NS,False
7007,0.842,0.739,0.127,-0.333135,-0.0423199,100.88,TECTA,tectorin alpha,NS,False
9764,0.842,0.739,0.1362,0.332826,0.0453155,816.73,KIAA0513,KIAA0513,NS,False
133308,0.842,0.739,0.1381,0.332602,0.0459229,720.61,SLC9B2,solute carrier family 9 member B2,NS,False
303,0.842,0.739,0.2382,0.332659,0.0792258,31.78,ANXA2P1,annexin A2 pseudogene 1,NS,False
160287,0.842,0.739,0.2964,-0.332665,-0.0985908,18.68,LDHAL6A,lactate dehydrogenase A like 6A,NS,False
9056,0.843,0.74,0.4512,-0.332388,-0.149973,12.63,SLC7A7,solute carrier family 7 member 7,NS,False
105376717,0.843,0.74,0.1747,-0.332153,-0.0580415,58.83,LOC105376717,uncharacterized LOC105376717,NS,False
54765,0.843,0.74,0.1294,0.331971,0.0429573,2819.87,TRIM44,tripartite motif containing 44,NS,False
641371,0.843,0.74,0.2716,0.331868,0.0901271,18.07,ACOT1,acyl-CoA thioesterase 1,NS,False
105369149,0.843,0.74,0.1843,-0.331806,-0.0611491,64.67,LOC105369149,uncharacterized LOC105369149,NS,False
6252,0.843,0.74,0.3437,0.331713,0.1140245,43.57,RTN1,reticulon 1,NS,False
51244,0.843,0.74,0.0571,-0.331453,-0.0189223,717.37,CCDC174,coiled-coil domain containing 174,NS,False
5251,0.843,0.74,0.2477,0.331298,0.0820626,27.46,PHEX,phosphate regulating endopeptidase X-linked,NS,False
5203,0.843,0.741,0.078,-0.331088,-0.0258102,1076.75,PFDN4,prefoldin subunit 4,NS,False
106479524,0.844,0.741,0.3241,0.330665,0.107165,24.85,RN7SL832P,"RNA, 7SL, cytoplasmic 832, pseudogene",NS,False
196500,0.844,0.741,0.1882,0.330699,0.0622427,44.68,PIANP,PILR alpha associated neural protein,NS,False
100289230,0.844,0.741,0.2311,-0.330397,-0.0763448,32.79,LOC100289230,uncharacterized LOC100289230,NS,False
105377348,0.844,0.741,0.1765,-0.330106,-0.0582594,43.23,UBE2D3-AS1,UBE2D3 antisense RNA 1,NS,False
100129195,0.844,0.741,0.1221,-0.329925,-0.0402995,126.2,ZSCAN16-AS1,ZSCAN16 antisense RNA 1,NS,False
10299,0.844,0.742,0.0712,-0.329807,-0.0234925,6389.2,MARCHF6,membrane associated ring-CH-type finger 6,NS,False
94161,0.844,0.742,0.3331,-0.329706,-0.1098314,13.4,SNORD46,"small nucleolar RNA, C/D box 46",NS,False
441454,0.844,0.742,0.2723,0.329565,0.0897395,35.49,PTMAP11,prothymosin alpha pseudogene 11,NS,False
101927415,0.844,0.742,0.2706,0.329307,0.0890954,39.74,TMED2-DT,TMED2 divergent transcript,NS,False
2664,0.844,0.742,0.0584,0.329197,0.0192392,5665.18,GDI1,GDP dissociation inhibitor 1,NS,False
26056,0.844,0.742,0.1345,-0.328998,-0.0442648,1779.65,RAB11FIP5,RAB11 family interacting protein 5,NS,False
2660,0.844,0.742,0.3131,-0.329052,-0.1030303,25.96,MSTN,myostatin,NS,False
26809,0.844,0.742,0.3839,0.329036,0.1263118,11.22,SNORD42A,"small nucleolar RNA, C/D box 42A",NS,False
7580,0.844,0.742,0.1108,-0.328925,-0.0364501,228.29,ZNF32,zinc finger protein 32,NS,False
160,0.844,0.742,0.0626,0.32883,0.020583,4868.5,AP2A1,adaptor related protein complex 2 subunit alpha 1,NS,False
2617,0.845,0.743,0.1204,-0.32851,-0.0395394,7715.81,GARS1,glycyl-tRNA synthetase 1,NS,False
25775,0.845,0.743,0.3049,0.32846,0.1001418,14.06,YWHAH-AS1,YWHAH antisense RNA 1,NS,False
692159,0.845,0.743,0.421,0.328227,0.1381931,11.71,TAMALIN-AS1,TAMALIN antisense RNA 1,NS,False
112752,0.845,0.743,0.0597,0.328275,0.0195868,514.35,IFT43,intraflagellar transport 43,NS,False
100379249,0.845,0.743,0.1351,-0.327696,-0.0442859,73.48,BOK-AS1,BOK antisense RNA 1,NS,False
10098,0.845,0.743,0.0312,0.32779,0.0102267,4438.06,TSPAN5,tetraspanin 5,NS,False
955,0.845,0.743,0.048,-0.327742,-0.0157376,2660.53,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6,NS,False
5540,0.845,0.743,0.3653,-0.327562,-0.1196443,9.86,NPY4R,neuropeptide Y receptor Y4,NS,False
950,0.845,0.743,0.0928,-0.327493,-0.0303864,3676.29,SCARB2,scavenger receptor class B member 2,NS,False
123103,0.845,0.743,0.3828,-0.327439,-0.1253336,9.6,KLHL33,kelch like family member 33,NS,False
146845,0.845,0.743,0.301,-0.327223,-0.0985101,17.34,CFAP52,cilia and flagella associated protein 52,NS,False
10401,0.845,0.744,0.1225,-0.327021,-0.0400631,1660.1,PIAS3,protein inhibitor of activated STAT 3,NS,False
283011,0.845,0.744,0.1985,0.327055,0.0649213,46.76,FLJ37201,tigger transposable element derived 2 pseudogene,NS,False
401398,0.845,0.744,0.3678,-0.326864,-0.120234,10.28,POT1-AS1,POT1 antisense RNA 1,NS,False
105369202,0.845,0.744,0.2274,-0.326919,-0.0743372,93.17,LOC105369202,replaced by ID 102724279,NS,False
100128176,0.846,0.744,0.2631,0.326514,0.0859138,18.72,UST-AS1,UST antisense RNA 1,NS,False
91614,0.846,0.744,0.1651,-0.326351,-0.0538953,373.42,DEPDC7,DEP domain containing 7,NS,False
101929698,0.846,0.744,0.3225,-0.326344,-0.1052368,12.44,LOC101929698,uncharacterized LOC101929698,NS,False
1105,0.846,0.744,0.0377,0.326103,0.0123089,3124.4,CHD1,chromodomain helicase DNA binding protein 1,NS,False
26100,0.846,0.744,0.0468,0.326185,0.0152585,2774.63,WIPI2,"WD repeat domain, phosphoinositide interacting 2",NS,False
105372427,0.846,0.744,0.2042,0.32605,0.0665754,35.42,LOC105372427,,NS,False
106144538,0.846,0.744,0.314,-0.326058,-0.1023941,26.53,KCNK15-AS1,KCNK15 and WISP2 antisense RNA 1,NS,False
55633,0.846,0.745,0.0588,0.325813,0.0191675,608.94,TBC1D22B,TBC1 domain family member 22B,NS,False
1983,0.846,0.745,0.0311,-0.325639,-0.0101286,7059.43,EIF5,eukaryotic translation initiation factor 5,NS,False
8468,0.846,0.745,0.3337,-0.325545,-0.1086256,17.74,FKBP6,FKBP prolyl isomerase family member 6 (inactive),NS,False
84071,0.846,0.745,0.1401,0.325427,0.0456062,124.69,ARMC2,armadillo repeat containing 2,NS,False
57291,0.846,0.745,0.1854,0.325324,0.0603088,1614.51,DANCR,differentiation antagonizing non-protein coding RNA,NS,False
26038,0.846,0.745,0.1126,0.325059,0.036606,1347.47,CHD5,chromodomain helicase DNA binding protein 5,NS,False
105370461,0.846,0.745,0.2491,0.32494,0.0809266,29.83,LOC105370461,uncharacterized LOC105370461,NS,False
347716,0.847,0.745,0.2228,0.324591,0.0723158,207.73,USP32P3,ubiquitin specific peptidase 32 pseudogene 3,NS,False
105369225,0.847,0.746,0.1444,0.324457,0.0468428,64.71,LOC105369225,uncharacterized LOC105369225,NS,False
10475,0.847,0.746,0.1018,0.323916,0.0329718,1393.75,TRIM38,tripartite motif containing 38,NS,False
105376155,0.847,0.746,0.3645,-0.32393,-0.1180696,9.45,LOC105376155,uncharacterized LOC105376155,NS,False
51076,0.847,0.746,0.0625,0.323877,0.0202544,1757.06,CUTC,cutC copper transporter,NS,False
26273,0.847,0.746,0.0806,0.323774,0.026087,1622.26,FBXO3,F-box protein 3,NS,False
102724159,0.847,0.746,0.089,0.323382,0.0287853,1695.66,LOC102724159,periodic tryptophan protein 2 homolog,NS,False
112543491,0.847,0.747,0.3776,-0.323194,-0.1220326,14.57,LOC112543491,linc-UFC1,NS,False
105376736,0.848,0.747,0.108,-0.322718,-0.034845,128.68,EXOSC10-AS1,EXOSC10 antisense RNA 1,NS,False
64333,0.848,0.747,0.4409,0.32273,0.1423,11.49,ARHGAP9,Rho GTPase activating protein 9,NS,False
283981,0.848,0.747,0.2003,-0.322799,-0.0646438,55.0,LINC00685,long intergenic non-protein coding RNA 685,NS,False
84548,0.848,0.747,0.0704,0.322687,0.0227099,434.58,TMEM185A,transmembrane protein 185A,NS,False
101928525,0.848,0.747,0.064,0.322516,0.0206539,617.95,LOC101928525,uncharacterized LOC101928525,NS,False
6811,0.848,0.747,0.0541,-0.322397,-0.0174287,1100.87,STX5,syntaxin 5,NS,False
283234,0.848,0.747,0.0904,0.322146,0.0291228,905.28,CCDC88B,coiled-coil domain containing 88B,NS,False
100533789,0.848,0.747,0.2592,-0.322195,-0.0835252,170.6,LRRC37A8P,"leucine rich repeat containing 37 member A8, pseudogene",NS,False
221154,0.848,0.747,0.0415,0.322061,0.0133637,2598.73,MICU2,mitochondrial calcium uptake 2,NS,False
6536,0.848,0.748,0.2339,0.321813,0.0752755,342.83,SLC6A9,solute carrier family 6 member 9,NS,False
105372581,0.848,0.748,0.3773,0.321645,0.1213494,11.82,LOC105372581,uncharacterized LOC105372581,NS,False
9946,0.848,0.748,0.07,0.321381,0.0225058,810.85,CRYZL1,crystallin zeta like 1,NS,False
105372589,0.848,0.748,0.3654,0.321224,0.1173845,13.48,BCL2L1-AS1,BCL2L1 antisense RNA 1,NS,False
105373893,0.849,0.748,0.1478,0.32075,0.0474217,81.35,LOC105373893,uncharacterized LOC105373893,NS,False
107983995,0.849,0.749,0.3037,0.320487,0.0973174,15.84,LOC107983995,uncharacterized LOC107983995,NS,False
654466,0.849,0.749,0.2453,-0.320281,-0.0785679,22.52,FGF7P3,fibroblast growth factor 7 pseudogene 3,NS,False
6941,0.849,0.749,0.0987,0.319968,0.0315786,764.42,TCF19,transcription factor 19,NS,False
105375259,0.849,0.749,0.2456,0.319929,0.0785811,26.58,LOC105375259,uncharacterized LOC105375259,NS,False
107986289,0.849,0.749,0.243,-0.319708,-0.0776869,25.02,LOC107986289,uncharacterized LOC107986289,NS,False
344787,0.85,0.749,0.0984,0.319602,0.0314359,241.02,ZNF860,zinc finger protein 860,NS,False
646576,0.85,0.75,0.3602,0.319027,0.114903,12.12,HHIP-AS1,HHIP antisense RNA 1,NS,False
10858,0.85,0.75,0.2379,0.318985,0.0758992,42.75,CYP46A1,cytochrome P450 family 46 subfamily A member 1,NS,False
4913,0.85,0.75,0.1124,0.318822,0.0358306,533.67,NTHL1,nth like DNA glycosylase 1,NS,False
105372061,0.85,0.75,0.2656,0.318844,0.0846801,18.75,LOC105372061,uncharacterized LOC105372061,NS,False
5590,0.85,0.75,0.0465,-0.318728,-0.0148297,1560.68,PRKCZ,protein kinase C zeta,NS,False
51186,0.85,0.75,0.0634,0.318581,0.0202019,1273.94,TCEAL9,transcription elongation factor A like 9,NS,False
105375061,0.85,0.75,0.1711,0.318506,0.0545025,82.66,LOC105375061,uncharacterized LOC105375061,NS,False
55892,0.85,0.75,0.0764,0.31822,0.0243174,837.73,MYNN,myoneurin,NS,False
7941,0.85,0.75,0.1218,0.318295,0.0387604,364.7,PLA2G7,phospholipase A2 group VII,NS,False
107985290,0.85,0.75,0.2842,-0.318272,-0.0904476,19.77,LOC107985290,,NS,False
10393,0.85,0.751,0.0726,0.317822,0.0230814,706.4,ANAPC10,anaphase promoting complex subunit 10,NS,False
7763,0.85,0.751,0.0616,-0.317696,-0.0195548,5380.1,ZFAND5,zinc finger AN1-type containing 5,NS,False
122773,0.85,0.751,0.2726,0.317913,0.0866576,27.65,KLHDC1,kelch domain containing 1,NS,False
197350,0.85,0.751,0.4344,0.317654,0.1380042,13.82,CASP16P,"caspase 16, pseudogene",NS,False
5164,0.85,0.751,0.0512,0.31766,0.0162604,1244.05,PDK2,pyruvate dehydrogenase kinase 2,NS,False
284402,0.85,0.75,0.2567,-0.317989,-0.081616,27.87,SCGB2B2,secretoglobin family 2B member 2,NS,False
81027,0.85,0.751,0.2327,-0.317809,-0.0739574,24.54,TUBB1,tubulin beta 1 class VI,NS,False
653234,0.85,0.751,0.147,-0.317481,-0.0466826,80.84,AGAP10P,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene",NS,False
8531,0.85,0.751,0.0863,0.31753,0.0274144,7815.9,YBX3,Y-box binding protein 3,NS,False
101928153,0.85,0.751,0.3388,-0.317342,-0.1075186,12.01,ITGA9-AS1,ITGA9 antisense RNA 1,NS,False
5279,0.85,0.751,0.1339,0.317146,0.0424533,363.98,PIGC,phosphatidylinositol glycan anchor biosynthesis class C,NS,False
255239,0.85,0.751,0.2566,0.317152,0.0813916,47.09,ANKK1,ankyrin repeat and kinase domain containing 1,NS,False
139818,0.85,0.751,0.313,-0.317249,-0.0993126,58.1,DOCK11,dedicator of cytokinesis 11,NS,False
728378,0.851,0.751,0.1452,-0.316994,-0.0460207,119.71,POTEF,POTE ankyrin domain family member F,NS,False
497258,0.851,0.751,0.1427,0.316752,0.0452118,221.67,BDNF-AS,BDNF antisense RNA,NS,False
201191,0.851,0.752,0.0975,-0.316466,-0.0308435,399.71,SAMD14,sterile alpha motif domain containing 14,NS,False
158572,0.851,0.752,0.21,-0.316264,-0.066409,32.84,USP27X-DT,USP27X divergent transcript,NS,False
925,0.851,0.752,0.2001,0.316105,0.0632548,48.45,CD8A,CD8a molecule,NS,False
411,0.851,0.752,0.1253,0.316122,0.0396093,354.34,ARSB,arylsulfatase B,NS,False
100130460,0.851,0.752,0.3472,-0.316019,-0.1097151,11.36,CAND1.11,uncharacterized LOC100130460,NS,False
253943,0.851,0.752,0.0619,0.315871,0.0195436,3038.28,YTHDF3,YTH N6-methyladenosine RNA binding protein 3,NS,False
57623,0.851,0.752,0.1255,-0.315789,-0.0396337,282.48,ZFAT,zinc finger and AT-hook domain containing,NS,False
